거래일시,사용자ID,결제수단,가맹점업종,거래금액,지역,연령대,거래상태
2024-10-08 11:34:00,U002308,체크카드,쇼핑,24518.0,,50대,성공
2024-06-18 21:14:00,U001325,신용카드,교통,3959.0,서울,20대,성공
2024-04-07 16:46:00,U002460,신용카드,교통,,대구,20대,성공
2024-05-07 01:47:00,U000489,신용카드,공과금,126929.0,경기,30대,성공
2024-02-20 11:32:00,U002586,체크카드,문화/여가,3538.0,,20대,성공
2024-07-14 16:16:00,U002594,신용카드,기타,20129.0,충남,50대,성공
2024/06/18 14:20,U001880,포인트결제,식음료,28167.0,서울,20대,실패
2024-05-07 21:09:00,U000272,포인트결제,문화/여가,23277.0,서울,30대,취소
2024/08/16 11:03,U001338,신용카드,식음료,42409.0,부산,20대,성공
2024-11-23 21:46:00,U002023,체크카드,쇼핑,10572.0,부산,20대,성공
2024-07-07 19:17:00,U003048,체크카드,문화/여가,64396.0,서울,40대,성공
2024/10/12 01:03,U003276,신용카드,교통,1759.0,전남,40대,성공
2024-08-04 20:01:00,U001610,포인트결제,의료,10579.0,인천,40대,성공
2024-01-28 13:03:00,U001197,계좌이체,식음료,50061.0,울산,40대,성공
2024/02/27 20:08,U000100,계좌이체,식음료,12736.0,경기,20대,성공
2024-01-09 18:42:00,U000890,체크카드,식음료,1857.0,경기,30대,성공
2024-10-06 15:38:00,U003175,체크카드,문화/여가,15360.0,경기,30대,성공
2024/11/10 19:35,U003112,체크카드,쇼핑,88451.0,경기,20대,실패
2024-05-19 16:57:00,U002986,신용카드,식음료,8398.0,서울,20대,성공
2024-10-27 06:22:00,U003669,체크카드,의료,23973.0,서울,,성공
2024-06-06 18:58:00,U001000,포인트결제,문화/여가,45170.0,경기,60대 이상,실패
2024-09-21 18:05:00,U001362,체크카드,문화/여가,51742.0,서울,40대,성공
2024-01-21 01:06:00,U000029,체크카드,공과금,126726.0,서울,30대,성공
2024-03-31 18:36:00,U002085,신용카드,교통,1560.0,부산,30대,성공
2024-01-02 17:51:00,U003609,포인트결제,식음료,42033.0,충남,20대,성공
2024-02-04 18:19:00,U003642,신용카드,기타,7289.0,서울,20대,성공
2024-07-03 13:17:00,U000812, 신용카드 ,식음료,8624.0,울산,40대,성공
2024/06/03 20:38,U003119,신용카드,기타,3566.0,대전,40대,성공
2024-03-23 10:11:00,U001593,계좌이체,식음료,7723.0,대구,40대,성공
2024-11-17 10:19:00,U002558,신용카드,쇼핑,92267.0,서울,10대,성공
2024/06/25 16:46,U003639,신용카드,공과금,44508.0,경남,30대,성공
2024-02-28 15:11:00,U001841,휴대폰결제,교육,82401.0,,40대,성공
2024-02-18 18:30:00,U000115,계좌이체,의료,92893.0,경기,60대 이상,성공
2024-07-30 14:05:00,U003930,신용카드,문화/여가,10700.0,서울,10대,성공
2024-08-05 09:17:00,U003257,체크카드,식음료,3080.0,강원,50대,성공
2024-05-02 19:10:00,U001089,체크카드,식음료,10732.0,세종,10대,성공
2024/04/18 18:24,U000534,계좌이체,쇼핑,47279.0,서울,30대,성공
2024-01-28 19:44:00,U001140,휴대폰결제,여행,233351.0,경기,30대,성공
2024-04-27 17:00:00,U002427,체크카드,교통,2963.0,인천,20대,성공
2024/07/20 21:00,U001769,포인트결제,식음료,10651.0,경기,30대,성공
2024-02-21 16:01:00,U000296,신용카드,교육,201989.0,,30대,성공
2024/11/26 20:45,U001994,포인트결제,식음료,1353.0,인천,20대,성공
2024-10-31 18:48:00,U001712,휴대폰결제,교육,85956.0,서울,20대,성공
2024-04-05 11:48:00,U000265,계좌이체,의료,34850.0,경기,30대,성공
2024/09/03 18:58,U003938,체크카드,기타,35780.0,서울,30대,실패
2024-07-04 15:39:00,U003526,체크카드,식음료,13178.0,충북,40대,성공
2024/08/24 21:48,U001954,체크카드,문화/여가,11225.0,서울,40대,성공
2024-05-20 20:21:00,U000777,신용카드,문화/여가,33353.0,경기,,성공
2024-12-11 20:40:00,U003583,계좌이체,공과금,37728.0,인천,40대,성공
2024-01-22 06:19:00,U002500,체크카드,교육,151733.0,경남,,성공
2024-06-13 20:21:00,U000553,신용카드,쇼핑,4098.0,경북,60대 이상,성공
2024-12-08 10:39:00,U000078,휴대폰결제,기타,25266.0,울산,40대,성공
2024-03-25 21:54:00,U000890,휴대폰결제,식음료,37200.0,대전,60대 이상,성공
2024-01-25 23:43:00,U003479,포인트결제,쇼핑,31308.0,서울,20대,취소
2024-02-24 12:27:00,U003501,신용카드,문화/여가,58523.0,경기,30대,성공
2024-10-23 16:55:00,U003370,휴대폰결제,교통,5722.0,경기,20대,성공
2024-07-03 22:16:00,U001647,체크카드,식음료,36443.0,광주,40대,실패
2024/09/10 06:35,U002106,신용카드,쇼핑,39923.0,서울,40대,성공
2024-10-22 11:06:00,U003580, 신용카드 ,식음료,19038.0,서울,40대,취소
2024-11-21 10:46:00,U000155,휴대폰결제,의료,26492.0,인천,30대,성공
2024-03-11 11:29:00,U003373, 신용카드 ,의료,60143.0,충북,50대,성공
2024-06-08 22:45:00,U000752,체크카드,교육,195831.0,대구,50대,성공
2024-12-14 20:23:00,U001002,신용카드,쇼핑,18716.0,서울,10대,성공
2024-08-05 11:21:00,U002627,포인트결제,문화/여가,27128.0,부산,40대,취소
2024/11/02 11:42,U000644,신용카드,식음료,10297.0,광주,20대,성공
2024-10-18 04:13:00,U000298,신용카드,기타,33314.0,,30대,성공
2024/08/24 22:49,U000626,체크카드,문화/여가,22693.0,인천,20대,성공
2024-04-19 18:31:00,U000846,신용카드,의료,22278.0,전남,20대,성공
2024-01-25 10:26:00,U003499,신용카드,의료,57004.0,충남,60대 이상,성공
2024-01-19 20:46:00,U001907,체크카드,공과금,155449.0,부산,20대,성공
2024/01/12 12:00,U001319, 신용카드 ,쇼핑,,경기,20대,성공
2024-05-12 10:08:00,U000965,신용카드,의료,69467.0,경기,30대,성공
2024/07/18 12:24,U003143,신용카드,문화/여가,29413.0,대전,40대,성공
2024-04-20 13:40:00,U001406,체크카드,교통,5820.0,경기,40대,성공
2024-04-18 09:54:00,U003101,신용카드,쇼핑,107760.0,부산,20대,성공
2024-06-15 19:56:00,U002847,신용카드,쇼핑,78758.0,대전,30대,성공
2024-10-12 15:14:00,U001772,신용카드,식음료,6570.0,서울,50대,성공
2024/03/06 18:24,U000731,신용카드,문화/여가,26510.0,충남,30대,성공
2024-04-24 21:22:00,U002458,계좌이체,여행,188425.0,충남,10대,성공
2024-03-01 09:49:00,U001020,포인트결제,식음료,22587.0,서울,60대 이상,성공
2024/10/30 00:30,U000594, 신용카드 ,교육,,경기,40대,성공
2024-05-12 19:47:00,U002660,신용카드,문화/여가,43711.0,대구,,성공
2024-12-06 07:19:00,U003517,신용카드,의료,35685.0,대구,30대,실패
2024-01-27 12:05:00,U002954,신용카드,기타,42253.0,서울,40대,성공
2024-07-08 12:14:00,U000346,포인트결제,쇼핑,73339.0,경기,30대,성공
2024-11-06 10:39:00,U002942,계좌이체,쇼핑,78120.0,서울,60대 이상,성공
2024/04/22 15:53,U000571, 신용카드 ,의료,22533.0,경남,20대,성공
2024-09-26 06:55:00,U003391,신용카드,식음료,22532.0,경기,20대,성공
2024-04-21 10:57:00,U000452,체크카드,교통,1787.0,부산,,성공
2024-08-10 16:13:00,U002404,계좌이체,교통,548.0,인천,50대,실패
2024-04-19 14:27:00,U003896,신용카드,의료,73779.0,제주,,성공
2024-04-27 13:46:00,U001715,신용카드,기타,33789.0,인천,30대,성공
2024-03-02 19:57:00,U002982,포인트결제,문화/여가,35596.0,서울,40대,실패
2024-08-31 15:27:00,U000052,계좌이체,교육,41478.0,서울,40대,성공
2024-03-13 11:55:00,U000099,포인트결제,문화/여가,8652.0,경남,20대,성공
2024-12-11 20:17:00,U002535, 신용카드 ,여행,182039.0,,60대 이상,성공
2024-03-07 07:29:00,U002222,휴대폰결제,식음료,37332.0,전남,30대,성공
2024-04-17 15:54:00,U000774, 신용카드 ,식음료,20288.0,울산,20대,성공
2024-05-14 08:09:00,U003322,체크카드,식음료,15726.0,부산,30대,성공
2024-02-17 19:20:00,U001305,계좌이체,식음료,10656.0,서울,50대,성공
2024/02/22 19:02,U000692,체크카드,식음료,7876.0,경기,20대,성공
2024-02-14 13:56:00,U003673,체크카드,문화/여가,9226.0,서울,50대,성공
2024-01-24 17:28:00,U001112,계좌이체,식음료,16952.0,경기,30대,성공
2024/04/06 18:11,U002914,체크카드,공과금,80068.0,경기,40대,성공
2024-08-02 22:03:00,U001667,신용카드,식음료,32295.0,대구,30대,성공
2024-12-18 19:45:00,U000589,체크카드,쇼핑,34549.0,대구,30대,성공
2024-02-09 08:25:00,U001467,체크카드,교통,4131.0,부산,20대,성공
2024-04-02 16:47:00,U001327,포인트결제,교통,2804.0,경기,20대,성공
2024-05-12 06:48:00,U000570,체크카드,문화/여가,55232.0,서울,40대,성공
2024-12-17 13:07:00,U003172,신용카드,쇼핑,52295.0,서울,40대,성공
2024-07-22 13:54:00,U003661, 신용카드 ,교통,4872.0,경남,30대,성공
2024-09-19 07:41:00,U003849,신용카드,쇼핑,31880.0,서울,30대,성공
2024-06-18 17:29:00,U002068,신용카드,식음료,11343.0,서울,40대,성공
2024-04-26 08:31:00,U003590,신용카드,교육,26412.0,강원,30대,성공
2024/08/14 09:28,U002765,계좌이체,공과금,116662.0,전북,50대,성공
2024-03-19 23:21:00,U003579,신용카드,식음료,3067.0,경기,40대,실패
2024-01-01 20:03:00,U000611, 신용카드 ,식음료,11280.0,울산,30대,성공
2024-04-10 14:39:00,U003037,체크카드,의료,16171.0,대구,30대,성공
2024-06-07 17:33:00,U002248,신용카드,쇼핑,32971.0,경기,30대,성공
2024-01-03 14:05:00,U003720,신용카드,쇼핑,38104.0,대구,40대,성공
2024-04-03 22:43:00,U000468,휴대폰결제,식음료,7736.0,경기,20대,성공
2024-01-16 09:47:00,U000777,포인트결제,기타,20578.0,울산,30대,성공
2024-12-23 11:53:00,U002858,포인트결제,교통,2304.0,부산,,성공
2024-02-27 22:06:00,U002516,휴대폰결제,교통,1878.0,대전,30대,성공
2024/03/06 14:07,U002597,신용카드,쇼핑,108124.0,서울,10대,성공
2024-01-19 16:02:00,U003770,포인트결제,식음료,29477.0,경남,40대,성공
2024-12-23 16:45:00,U000654,포인트결제,의료,23672.0,,20대,성공
2024/09/20 16:38,U002103,계좌이체,쇼핑,21843.0,경기,20대,성공
2024-11-16 15:42:00,U000215,신용카드,공과금,29662.0,서울,30대,성공
2024/11/17 19:34,U002589,신용카드,식음료,4091.0,서울,,성공
2024-03-23 20:22:00,U001410,포인트결제,쇼핑,25059.0,서울,10대,실패
2024-02-27 09:56:00,U001715, 신용카드 ,식음료,16974.0,광주,30대,실패
2024-07-08 11:42:00,U000860,체크카드,쇼핑,40756.0,서울,30대,성공
2024-10-18 18:51:00,U001013,신용카드,기타,21008.0,부산,30대,성공
2024-05-10 13:22:00,U003521,체크카드,식음료,20551.0,서울,50대,실패
2024-07-23 08:53:00,U000528,체크카드,교통,1923.0,경기,50대,실패
2024-03-31 19:27:00,U001685,휴대폰결제,의료,,서울,50대,취소
2024-02-20 19:54:00,U000717,휴대폰결제,문화/여가,16215.0,경기,30대,성공
2024-06-21 14:35:00,U001532,휴대폰결제,의료,48896.0,서울,40대,성공
2024-05-10 09:48:00,U002020, 신용카드 ,식음료,4433.0,경기,30대,성공
2024-12-30 17:36:00,U003390,계좌이체,쇼핑,38852.0,서울,40대,성공
2024-01-18 14:42:00,U001826,신용카드,식음료,31188.0,서울,20대,성공
2024-03-19 15:42:00,U002818,계좌이체,쇼핑,182697.0,울산,20대,성공
2024-09-08 17:23:00,U001287,신용카드,식음료,31622.0,대전,20대,성공
2024-06-06 14:35:00,U003943,체크카드,공과금,140085.0,전남,30대,성공
2024/07/19 05:19,U000125,신용카드,교통,4661.0,경기,30대,성공
2024-10-18 20:18:00,U003733,계좌이체,쇼핑,84941.0,서울,20대,성공
2024-01-17 05:47:00,U003786,체크카드,식음료,,부산,20대,성공
2024-01-02 17:18:00,U000902,신용카드,의료,54683.0,서울,,성공
2024-02-13 13:49:00,U000797,신용카드,교통,5797.0,서울,20대,성공
2024-06-05 10:31:00,U003894,신용카드,식음료,9513.0,충남,30대,성공
2024-11-09 12:53:00,U001275,포인트결제,의료,83096.0,인천,20대,성공
2024-09-15 19:04:00,U001876,체크카드,교통,2850.0,부산,20대,성공
2024-11-05 20:27:00,U000259,계좌이체,교통,1080.0,경북,60대 이상,성공
2024-02-12 21:45:00,U001587,계좌이체,공과금,73765.0,부산,40대,성공
2024/02/11 09:36,U000971,계좌이체,쇼핑,96882.0,경기,60대 이상,성공
2024-06-08 15:07:00,U000008,신용카드,교육,55600.0,서울,20대,성공
2024-03-05 11:55:00,U002450,휴대폰결제,여행,359846.0,경남,,성공
2024-06-13 11:08:00,U000138,포인트결제,교육,184161.0,충북,20대,성공
2024-10-08 08:35:00,U003659,신용카드,공과금,65157.0,경기,40대,성공
2024-12-10 11:06:00,U002518,,교육,129965.0,서울,30대,성공
2024-06-18 09:49:00,U002985,휴대폰결제,교육,249437.0,서울,,성공
2024/12/03 09:23,U003952,계좌이체,문화/여가,59183.0,부산,30대,성공
2024-09-27 11:48:00,U001377,계좌이체,공과금,168577.0,경기,30대,성공
2024-11-21 19:25:00,U000124,체크카드,문화/여가,17331.0,경기,50대,성공
2024/01/17 16:19,U003460,체크카드,식음료,25260.0,서울,40대,성공
2024-02-23 09:38:00,U000509,체크카드,기타,5772.0,인천,30대,성공
2024/03/04 15:52,U001350,체크카드,문화/여가,15545.0,세종,10대,성공
2024-06-16 18:52:00,U003079,신용카드,교육,113010.0,대구,40대,성공
2024-04-06 11:28:00,U003382,,쇼핑,47771.0,,,성공
2024-12-15 11:55:00,U002230,신용카드,교통,4447.0,경기,20대,성공
2024/03/06 12:59,U002915,신용카드,쇼핑,42860.0,전북,20대,성공
2024-05-14 22:38:00,U001796,신용카드,쇼핑,60973.0,강원,10대,성공
2024-07-05 19:09:00,U001962,,기타,26497.0,인천,20대,성공
2024-08-17 14:35:00,U003061,체크카드,쇼핑,78538.0,세종,20대,성공
2024-11-26 16:08:00,U003459, 신용카드 ,문화/여가,70534.0,서울,10대,성공
2024-04-15 06:47:00,U003209,신용카드,식음료,7135.0,충남,40대,성공
2024-05-05 09:33:00,U002067,포인트결제,쇼핑,94157.0,광주,30대,성공
2024-10-18 16:19:00,U003859,신용카드,교통,4954.0,광주,50대,성공
2024-12-21 17:27:00,U002527,,식음료,31667.0,전북,20대,성공
2024-03-26 09:33:00,U001283,계좌이체,기타,43954.0,서울,60대 이상,성공
2024-10-04 20:24:00,U003456,체크카드,식음료,17249.0,서울,20대,성공
2024-04-22 15:24:00,U002712, 신용카드 ,공과금,151035.0,서울,20대,성공
2024-03-09 06:20:00,U003166,신용카드,쇼핑,28735.0,경기,20대,성공
2024-09-28 20:51:00,U001545,체크카드,기타,11834.0,부산,30대,성공
2024-09-02 12:11:00,U003504,,교통,2977.0,서울,40대,성공
2024/11/24 22:25,U003378,휴대폰결제,교육,66490.0,서울,40대,성공
2024/11/28 10:25,U000838,신용카드,의료,61592.0,경기,40대,성공
2024-02-23 02:39:00,U000651,신용카드,교통,3221.0,경기,50대,성공
2024-04-10 18:37:00,U003433,신용카드,문화/여가,8550.0,서울,10대,성공
2024-09-25 14:06:00,U000107,신용카드,식음료,7295.0,경기,30대,성공
2024-11-11 21:25:00,U003655,계좌이체,식음료,13072.0,대전,40대,성공
2024-07-16 13:31:00,U001329,신용카드,교육,130168.0,서울,20대,취소
2024/02/15 03:36,U001046,체크카드,교통,500.0,인천,30대,성공
2024/05/16 20:36,U003511,휴대폰결제,문화/여가,43199.0,,,성공
2024/07/20 20:24,U002386,신용카드,식음료,32641.0,경남,30대,성공
2024-08-03 16:06:00,U000659,신용카드,교통,525.0,인천,30대,성공
2024-06-09 17:46:00,U002060,계좌이체,공과금,78241.0,대구,30대,성공
2024-12-06 19:40:00,U001511, 신용카드 ,의료,18183.0,경기,,성공
2024-03-05 10:44:00,U000182,신용카드,교통,6913.0,경기,30대,성공
2024-05-30 20:19:00,U001208,체크카드,교육,111604.0,경남,10대,성공
2024-04-06 18:46:00,U002651,체크카드,쇼핑,87797.0,인천,20대,성공
2024-07-04 15:30:00,U002397,체크카드,식음료,24455.0,경기,50대,성공
2024-08-06 01:33:00,U001535,신용카드,교육,49019.0,서울,30대,실패
2024/10/10 13:10,U001377,신용카드,식음료,29994.0,경기,40대,성공
2024/07/09 03:41,U001713,신용카드,공과금,54367.0,대구,30대,성공
2024-12-28 18:34:00,U000225,포인트결제,식음료,14056.0,,20대,실패
2024-09-29 07:15:00,U001468,신용카드,교통,1269.0,충북,20대,성공
2024-06-13 21:06:00,U001991,체크카드,교육,281555.0,부산,20대,성공
2024-07-04 17:18:00,U003419,신용카드,기타,17210.0,경남,20대,성공
2024-11-15 09:12:00,U001672,계좌이체,여행,103998.0,,50대,성공
2024-05-21 18:18:00,U002320,계좌이체,공과금,58951.0,경기,50대,성공
2024-08-08 00:23:00,U001676,계좌이체,의료,42742.0,서울,20대,성공
2024-10-31 18:53:00,U000797,계좌이체,공과금,67918.0,대구,40대,성공
2024-09-23 17:22:00,U003954,체크카드,기타,75488.0,서울,30대,성공
2024/11/26 14:21,U003147,신용카드,공과금,118241.0,경북,40대,성공
2024-09-26 12:59:00,U003876,체크카드,문화/여가,28882.0,경기,30대,취소
2024-07-29 22:12:00,U002251,체크카드,여행,421209.0,서울,20대,성공
2024-05-07 15:14:00,U000033,신용카드,식음료,31959.0,경기,30대,성공
2024-09-13 11:54:00,U002971,신용카드,식음료,17817.0,서울,,성공
2024-02-25 23:34:00,U001449,신용카드,여행,48804.0,전남,30대,성공
2024-07-08 22:10:00,U001305,신용카드,문화/여가,15330.0,대구,20대,성공
2024-07-03 19:37:00,U000573,신용카드,교육,108424.0,부산,20대,성공
2024-07-12 09:02:00,U002579,체크카드,교육,305974.0,경기,60대 이상,성공
2024-09-15 07:15:00,U001311,신용카드,공과금,60049.0,강원,40대,성공
2024-11-11 11:19:00,U000838,계좌이체,식음료,13637.0,대전,40대,성공
2024-12-05 06:20:00,U001360,체크카드,쇼핑,29889.0,서울,60대 이상,성공
2024-05-10 17:08:00,U003455,체크카드,공과금,26760.0,경북,20대,성공
2024-09-08 19:26:00,U001855,신용카드,의료,24097.0,강원,60대 이상,성공
2024-10-26 09:25:00,U002246,신용카드,쇼핑,22305.0,대전,40대,성공
2024-05-25 20:39:00,U002412,체크카드,교통,7999.0,경기,20대,성공
2024-06-07 13:53:00,U002004,신용카드,식음료,12205.0,경기,10대,성공
2024-06-24 10:19:00,U003401,계좌이체,식음료,13597.0,대구,20대,성공
2024-05-04 12:43:00,U003665,계좌이체,문화/여가,11620.0,인천,20대,성공
2024-10-25 21:58:00,U001657,신용카드,교육,109821.0,경기,40대,성공
2024-05-30 11:47:00,U001310, 신용카드 ,문화/여가,89161.0,경기,50대,성공
2024-09-01 02:15:00,U003723,신용카드,의료,16706.0,서울,30대,성공
2024-10-07 21:47:00,U001799,포인트결제,식음료,,경기,50대,실패
2024-05-17 07:16:00,U000500, 신용카드 ,식음료,5739.0,강원,20대,성공
